canonical_osm_id,name,place_type,geometry_type,latitude,longitude,corridor_distance_km,corridor_relevance,source,provenance
node/7862020112,Maund,hamlet,Point,30.3138,78.3661,13.82,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020113,Khotiar,village,Point,30.32023,78.36857,13.27,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020114,Katani,hamlet,Point,30.32651,78.35831,13.97,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020115,Ghuson,hamlet,Point,30.31853,78.35095,15.02,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020116,Nagani,hamlet,Point,30.32158,78.35099,14.88,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020117,Than,hamlet,Point,30.31673,78.35232,14.96,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020118,Silasaur,hamlet,Point,30.31017,78.3423,16.21,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020121,Naur,hamlet,Point,30.25299,78.35664,15.23,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020122,basu,hamlet,Point,30.25692,78.35608,15.65,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020123,Salekh,hamlet,Point,30.26429,78.35393,16.33,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020124,Pipleth,hamlet,Point,30.27415,78.35599,15.84,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020125,Lamyali,hamlet,Point,30.25886,78.37359,14.51,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020126,Chiriyali,village,Point,30.27067,78.37368,14.15,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020127,Kumali,hamlet,Point,30.28698,78.35887,15.26,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020128,Chaupna,hamlet,Point,30.28182,78.35844,15.4,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020129,Bidon,hamlet,Point,30.29687,78.35664,15.31,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020130,Than,hamlet,Point,30.30165,78.35499,15.39,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020131,Khankai,hamlet,Point,30.30206,78.36956,13.88,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020132,Sonarkut,hamlet,Point,30.29802,78.37277,13.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020133,Palas,hamlet,Point,30.32062,78.34574,15.43,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020134,Jilli,hamlet,Point,30.31325,78.33844,16.44,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020141,Kukhar Malli,hamlet,Point,30.25543,78.30179,16.66,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020142,Kukhai Bichli,hamlet,Point,30.26025,78.30076,17.18,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020144,Udkhanda,hamlet,Point,30.27797,78.33269,18.13,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020145,Gwar,hamlet,Point,30.2879,78.32834,18.4,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020147,kanigad,hamlet,Point,30.308,78.31647,18.77,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020148,Bagi,hamlet,Point,30.3253,78.32188,17.6,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020150,Chopri,hamlet,Point,30.34842,78.30325,18.92,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020151,Badiyon,hamlet,Point,30.3468,78.31031,18.22,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020152,Unnamed Settlement,hamlet,Point,30.33942,78.31357,18.04,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020153,Mathiangaon,hamlet,Point,30.33527,78.3152,17.98,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020154,Hurkadanda,hamlet,Point,30.33249,78.32293,17.27,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708574,Unnamed Settlement,hamlet,Point,30.27617,78.37644,13.71,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708575,Unnamed Settlement,hamlet,Point,30.28068,78.36845,14.4,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708576,Unnamed Settlement,hamlet,Point,30.28575,78.36383,14.77,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708577,Unnamed Settlement,hamlet,Point,30.27808,78.36267,15.06,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708578,Khadi Malli,hamlet,Point,30.2856,78.36964,14.17,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708579,Rampur,hamlet,Point,30.29035,78.37775,13.24,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708580,Paliga,hamlet,Point,30.2839,78.37801,13.35,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708581,Bhandargaon,hamlet,Point,30.28649,78.37629,13.47,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708582,Kaud,hamlet,Point,30.29954,78.36282,14.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864708583,Tibli,hamlet,Point,30.29005,78.36762,14.3,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715086,Unnamed Settlement,hamlet,Point,30.25638,78.36403,15.42,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715089,Unnamed Settlement,hamlet,Point,30.34129,78.34329,14.96,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715091,Unnamed Settlement,hamlet,Point,30.32296,78.33756,16.13,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715095,Bahera,hamlet,Point,30.35484,78.36788,12.12,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715096,Dhaulyani,hamlet,Point,30.3531,78.37715,11.21,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715097,Talli,hamlet,Point,30.35136,78.37041,11.94,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715098,Dyuri,hamlet,Point,30.35158,78.37689,11.28,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715099,Saimwari,hamlet,Point,30.34316,78.37434,11.78,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715100,Satiariyon,hamlet,Point,30.34381,78.36642,12.55,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715101,Gad,hamlet,Point,30.34869,78.36938,12.12,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715102,Khettu,hamlet,Point,30.34507,78.37226,11.93,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715103,Nyugalgaon,hamlet,Point,30.35088,78.35026,14.02,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715104,Garainch,hamlet,Point,30.34771,78.35963,13.13,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715105,kati,hamlet,Point,30.3464,78.36192,12.94,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715106,Jaul,hamlet,Point,30.34269,78.37136,12.09,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715107,Chhiyun,hamlet,Point,30.34047,78.37239,12.07,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715108,Bhandargaon,hamlet,Point,30.33766,78.37084,12.32,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715109,Unnamed Settlement,hamlet,Point,30.35169,78.33664,15.41,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715110,Tipkhalgaon,hamlet,Point,30.35412,78.34398,14.6,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715111,Kumargaon,hamlet,Point,30.35754,78.34064,14.89,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715112,Nidwalgaon,hamlet,Point,30.35632,78.34168,14.8,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715113,Kurialgaon,hamlet,Point,30.35762,78.35093,13.82,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715114,Arogi,hamlet,Point,30.35883,78.36056,12.8,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715115,nakot,hamlet,Point,30.3594,78.36411,12.43,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715116,hadam Malla,hamlet,Point,30.36771,78.3758,11.1,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715117,Arakot,village,Point,30.36491,78.37749,10.95,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715118,Unnamed Settlement,hamlet,Point,30.37261,78.3105,17.91,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7864715121,Unnamed Settlement,hamlet,Point,30.36384,78.33432,15.47,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865297079,Unnamed Settlement,hamlet,Point,30.38336,78.30106,18.9,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865310922,Unnamed Settlement,hamlet,Point,30.34014,78.33698,15.64,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865310923,Unnamed Settlement,hamlet,Point,30.26264,78.30212,17.4,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865391267,Unnamed Settlement,hamlet,Point,30.32251,78.37901,12.19,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865552909,mariao,hamlet,Point,30.35543,78.53227,4.06,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865552911,koti,hamlet,Point,30.34645,78.50894,1.44,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865552912,Unnamed Settlement,hamlet,Point,30.35308,78.51261,2.01,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865552913,Unnamed Settlement,hamlet,Point,30.37049,78.51398,2.67,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581957,rama,hamlet,Point,30.30674,78.53816,3.49,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581958,belkandi,hamlet,Point,30.30208,78.53025,2.55,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581959,khitkidi,locality,Point,30.30377,78.51983,1.55,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581960,bhatkot,hamlet,Point,30.3101,78.50937,0.69,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581961,Unnamed Settlement,hamlet,Point,30.31117,78.53027,2.82,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581962,sankund,hamlet,Point,30.31206,78.52236,2.05,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581963,kandadang,village,Point,30.30463,78.52974,2.58,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581964,malyakot,hamlet,Point,30.32088,78.52876,2.93,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581965,parsari,hamlet,Point,30.32509,78.539,4.06,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581966,chheti,hamlet,Point,30.32415,78.52314,2.41,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581967,kapholgaon,hamlet,Point,30.3219,78.50599,0.59,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581968,marora,hamlet,Point,30.31751,78.50453,0.36,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581969,khandi,hamlet,Point,30.31952,78.50705,0.66,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581970,kumardhar,hamlet,Point,30.32772,78.51213,1.33,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581971,sain,hamlet,Point,30.33176,78.50271,0.43,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581972,tipri,hamlet,Point,30.33212,78.5265,2.9,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581973,ratoli,hamlet,Point,30.33111,78.53926,4.2,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581974,kandagali,locality,Point,30.34549,78.53603,4.14,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581975,petab,hamlet,Point,30.34232,78.53439,3.9,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581976,Unnamed Settlement,hamlet,Point,30.34048,78.52502,2.89,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581977,nawakot,hamlet,Point,30.33306,78.5191,2.15,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581978,ragda pipola,hamlet,Point,30.337,78.50443,0.71,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865581979,jakhnidhar,village,Point,30.33409,78.51088,1.32,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636906,nagar,hamlet,Point,30.25259,78.53064,0.38,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636907,saingaon,hamlet,Point,30.25118,78.50166,2.34,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636908,pendars,hamlet,Point,30.26212,78.50495,1.47,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636909,Unnamed Settlement,hamlet,Point,30.27705,78.53516,2.06,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636910,saina,hamlet,Point,30.27045,78.53653,1.85,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636912,Unnamed Settlement,hamlet,Point,30.28553,78.52628,1.66,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636913,syuta,hamlet,Point,30.28076,78.54015,2.71,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636914,pichwara,hamlet,Point,30.28056,78.53133,1.9,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636915,chaka,hamlet,Point,30.28363,78.5333,2.24,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636916,amilda,hamlet,Point,30.28701,78.53904,2.94,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636917,bhadli,hamlet,Point,30.28787,78.53247,2.35,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636918,jamti,hamlet,Point,30.28929,78.52288,1.43,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636919,dob,hamlet,Point,30.2827,78.51919,0.86,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865636922,simlasu,hamlet,Point,30.29145,78.51266,0.46,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669009,magraun,locality,Point,30.34297,78.5616,6.72,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669010,gwalka,hamlet,Point,30.34726,78.55882,6.51,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669011,akhorisain,hamlet,Point,30.34685,78.55306,5.91,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669012,swari,hamlet,Point,30.35798,78.57985,8.93,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669013,chaunthi,hamlet,Point,30.35761,78.56156,7.07,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669014,manthal,hamlet,Point,30.35604,78.55788,6.66,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669015,mathyali,hamlet,Point,30.35843,78.54655,5.59,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865669016,Unnamed Settlement,hamlet,Point,30.38417,78.5798,9.7,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865750884,Unnamed Settlement,hamlet,Point,30.27039,78.56721,4.64,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755895,nuali,hamlet,Point,30.32405,78.57625,7.84,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755896,kunetha,hamlet,Point,30.31615,78.57055,7.03,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755897,paidula,hamlet,Point,30.29244,78.57749,6.73,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755898,Unnamed Settlement,hamlet,Point,30.29637,78.55419,4.79,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755899,pata,hamlet,Point,30.2916,78.55598,4.72,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755900,marora,hamlet,Point,30.29447,78.54559,3.87,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755901,kapholgaon,hamlet,Point,30.29807,78.5636,5.75,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755902,Unnamed Settlement,hamlet,Point,30.30425,78.56843,6.46,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755903,panjanu,hamlet,Point,30.30006,78.57724,7.1,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755904,saina,hamlet,Point,30.30227,78.58297,7.74,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755905,bargaon,hamlet,Point,30.30723,78.57596,7.31,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755906,gansari,hamlet,Point,30.30297,78.56361,5.94,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755907,Unnamed Settlement,hamlet,Point,30.31176,78.53951,3.77,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755908,pajyara,hamlet,Point,30.30623,78.54699,4.36,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755909,garakot,hamlet,Point,30.31034,78.56558,6.36,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755910,karakot,hamlet,Point,30.30941,78.57147,6.92,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755911,moli,hamlet,Point,30.31373,78.58018,7.93,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755912,chadyara,hamlet,Point,30.30939,78.57795,7.57,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7865755913,chaund (jaspur),hamlet,Point,30.31511,78.55177,5.11,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
